	claim	evidence	label
47	İstanbul'un dünya çapında uyuşturucu kullanımında ikinci sırada olduğu iddiası	İddiaya referans gösterilen araştırma tüm dünyayı değil 17 şehrin atık suyunu kıyaslıyor.Yedi şehirde tespit edilen miktarlara göre esrar kullanımında İstanbul iki, Adana üçüncü sırada.Altı şehrin kıyasıyla oluşturulan verilere göre İstanbul eroin kullanımında ikinci sırada.Araştırmada her şehirden veriler farklı yıllarda alınmış.Avrupa Uyuşturucu ve Uyuşturucu Bağımlılığı İzleme Merkezi'nin yürüttüğü 2020 yılı çalışmasında İstanbul kokain, esrar, amfetamin, metamfetamin ve MDMA kullanımının hiçbirinde ikinci sırada değil. Hatta esrarda alt sıralarda.	yanlış
32	Bir Facebook hesabı tarafından 17 Mayıs 2023 tarihinde yapılan bir paylaşımda, dünyanın ilk elektrikli yolunun İsveç’te yapıldığı iddia edildi.	Bir Facebook hesabı tarafından 17 Mayıs 2023 tarihinde yapılan bir paylaşımda, dünyanın ilk elektrikli yolunun İsveç’te yapıldığı iddia edilmişti. İsveç Trafik İdaresi tarafından paylaşılan bilgilere göre İsveç otoyolunun bir bölümünü 2025 yılı itibariyle tamamen elektrikli hale getirmeyi planlıyor. Bu ise onu dünyanın ilk kalıcı elektrikli yolu haline getirecek.	doğru
267	Maskenin işe yaramadığı hatta zararlı olduğu iddiası	Virüsün yayılmasına yol açan damlacıkları süzebilecek maskeler var.Genel nüfusun kullanması önerilen tıbbi ve kumaş maskelerin karbondioksit zehirlenmesine yol açması çok zor.Maskenin koruyuculuğu yalnız takanla ilgili değil, amaç yayılımın önüne geçmek.	yanlış
327	Misafir seçmen olarak kayıtlı olunan adres dışında oy kullanılabileceği iddiası	Yüksek Seçim Kurulu’nda yer alan bilgilere göre, seçmenler adres kaydının bulunduğu yer dışında oy kullanamıyor.Teyit’in ulaştığı Çankaya İlçe Nüfus Müdürlüğü yetkilisi, ikinci turda da seçmenlerin ilk turda oy kullandıkları adreste oy kullanabileceğini belirtti.Seçim için yerleşim yeri değişikliği 2 Nisan 2023’te sona ermişti.	yanlış
200	Bir Twitter hesabı tarafından 3 Ocak 2022 tarihinde yapılan paylaşımda, Giresun Aksu’da bulunan devlete ait SEKA işletmesinin, özelleştirme kapsamında 5 milyon liraya satıldıktan bir süre sonra 68 milyon liraya geri alındığı, yıkılan fabrikanın yerine TOKİ tarafından konut inşa edildiği iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda Giresun’da bulunan devlete ait SEKA fabrikasının değerinin altında bir bedel ile 5 milyon liraya satıldığı, daha sonra TOKİ’nin aynı araziyi 68 milyon liraya devraldığı ve üzerinde konut inşaatı gerçekleştirdiği iddia edilmişti. Giresun/Aksu’da bulunan SEKA işletmesi, dönemin kuru ile 5 milyon liraya karşılık gelen 3,5 milyon ABD Doları karşılığında Milda Mecmua ve Gazete firmasına satıldı ve özelleştirildi. Özelleştirme kararına karşı Türkiye Selüloz İş Sendikası tarafından açılan davanın gerekçesi, SEKA’nın değerinin çok altına satılması ve kamu zararına sebep olmasıydı. Mahkeme, esasen 40 milyon lira değerinde olduğunu belirttiği SEKA’nın özelleştirilmesinde kamu zararı ya da hukuka aykırılık bulunmadığına hükmetti. 2013 yılında satışa çıkarılan fabrikada bulunanların 11 milyon liraya hurdacıya satıldığına dair resmi bir kaynak bulunmamakla birlikte konu dönem gazetelerine yansıdı. Satışa çıkan arazi ise Giresun İl Özel İdaresi aracılığı ile TOKİ’ye, 68 milyon lira bedel karşılığı devredildi. Arazide konutlar, bir stadyum ve hastanenin bulunduğu bir proje inşa ediliyor.	doğru
446	TOGG’dan Britanya basınında 'çığır açan ilk yerli otomobil' olarak bahsedildiği iddiası	Groundbreaking kelimesi sıfat olarak kullanıldığında “çığır açan” anlamına gelse de burada törenden bahsediliyor, “groundbreaking ceremony” de temel atma töreni.Fotoğraf açıklaması The Telegraph’a ait değil. İlk olarak Anadolu Ajansı’nın kullandığı cümle The Telegraph tarafından direkt olarak kopyalanmış.	yanlış
27	Bir Twitter hesabı tarafından 13 Mayıs 2022 tarihinde yapılan paylaşımda, Amber Heard mahkemede ifade verirken The Talented Mr. Ripley isimli filmden alıntılar kullandığı iddia edildi. 	Bir Twitter hesabı tarafından yapılan paylaşımda Amber Heard’ın mahkemede ifade verirken Talented Mr. Ripley isimli filmden alıntılar kullandığı iddia edilmişti. Ancak YouTube’da günü gününe yayınlanan duruşma videolarından görülebileceği üzere Heard, iddialarda yer aldığının aksine kelimesi kelimesine The Talented Mr. Ripley filminden bir alıntıda bulunmamış.	yanlış
424	Türkiye'nin 2018'de 'yarı-özgür ülke' statüsünden 'özgür olmayan ülke' statüsüne gerilediği iddiası	Türkiye uluslararası sınıflandırmada ilk kez “yarı-özgür” ülke statüsünden “özgür olmayan” ülke statüsüne düşürüldü.Sınıflandırma Freedom House tarafından 2018 yılında yayınlanan “Dünyada Özgürlük” başlıklı raporundan.	doğru
230	Ağız gargarasının COVID-19’u tedavi ettiği iddiası	Güncel çalışmalarda ve klinik araştırmalarda, bazı gargaraların ağızdaki viral yükü azaltabildiği, burun veya akciğerlerdeki virüsü öldürmediği ve hastalığın tedavisi olmadığı tespit edildi. Amerikan Diş Hekimleri Birliği, “Şu anda gargaranın COVID-19 virüsünün neden olduğu bir hastalığın tedavisi olduğunu destekleyen hiçbir kanıt yok” dedi. Cardiff Üniversitesi’nden Virolog Dr. Richard Stanton gargara için, bazıları viral yükü azaltmada çok etkili, diğerleri hiç etkili değil, dedi. Ayrıca, ”gargara bir COVID-19 hastasını iyileştirmez” vurgusu yaptı.	yanlış
260	İtalya Yüksek Sağlık Enstitüsü'nün Covid-19’dan ölenlerin sayısını düşürdüğü iddiası	İddia, İtalya Ulusal Sağlık Enstitüsü’nün 5 Ekim 2021 tarihinde yayınladığı rapora dayanıyor.Raporda hastaneye yatırılıp ölen 7 bin 910 kişi örneklem olarak seçilmiş. Sonuçlara göre, toplamın yüzde 2,9’unda herhangi bir ikincil hastalık yok.Yüzde 97,1’inde ise iskemik kalp hastalığı, kalp yetmezliği, obezite veya bağışıklık sistemi hastalıkları olduğu gözlemlenmiş.Bu kişilerin ölümleri sebepleri de Covid-19. Diyabet, obezite gibi hastalıklar, hastaların asıl ölüm sebepleri değil.	yanlış
288	İspanya’da koronavirüs taşıyan 92 bin vizonun itlaf edileceği iddiası	Daha önce başka ülkelerdeki vizon çiftliklerinde de Covid-19 enfeksiyonu görülmüş ve buralarda da vizonlar itlaf edilmiştiİspanya’da da Covid-19 tespit edilen 92 bin 700 vizon, hayvandan insana bulaş riski sebebiyle itlaf edilecek.Aragon Tarım Bakanı Joaquin Olona, yaptığı basın açıklamasında 92 bin 700 vizonun itlaf edileceğini duyurdu.	doğru
162	Kanada'da Türkiye'deki kadınların seçme ve seçilme hakkıyla ilgili karikatür yayınlandığı iddiası	Karikatür, Arthur George Racey tarafından 1930 yılında çizilmiş ve Kanada'da Montreal Daily Star isimli gazetede yayınlanmış.Karikatüre Quebec Kütüphane ve Arşiv veri tabanından ulaşılabiliyor.	doğru
425	Google arama sonuçlarında Türkiye’nin Arap devleti olarak listelendiği iddiası	Google arama sonuçlarında Türkiye, Arap devleti olarak listelenmiyor.Türkiye, ‘Kullanıcıların Yaptığı Diğer Aramalar’ kutusunda, arama tavsiyesi olarak çıkıyor.Arama tavsiyesinde Arap devleti olmayan tek ülke Türkiye değil. Başlık altında Arap devleti olmayan İran ve İsrail ile Avrupa kıtası da yer alıyor.	yanlış
138	Avustralya’da kadın sayısının erkeklerden beş kat fazla olduğu iddiası	Avustralya’da beş kadına bir erkek düşmüyor. Ülkede kadınların erkeklere oranı 100’e 98,4.Ülkede erkek turistlere tatil hediye edilmiyor.	yanlış
62	Depremzedelerin T.C. kimlik numarasıyla ilaç alabildiği iddiası	484, Doğal Afet Uyarı Kodu anlamına geliyor.Kod sayesinde depremden etkilenenler ilaçlarını T.C. kimlik numaralarıyla eczanelerden alabilecek.Kod daha önce pandemi döneminin yanı sıra Malatya ve Elazığ depremlerinde de kullanılmış.	doğru
135	TOKİ Hatay/Altınözü bölge kurasının tamamlandığı ve yabancılara bölgeden konut hakkı verildiği iddiası	Hatay Altınözü’nde yapılacak TOKİ konutları için kura çekilişinin tamamlandığı ve konutlara yabancıların yerleştirildiği doğru değil.İddiada kullanılan liste Hatay Altınözü toplu konut projesi için başvurusu kabul edilenleri gösteriyor.Hatay ilinde yapılacak konutlar için kuralar henüz yapılmadı. Toplu Konut İdaresi Başkanlığı tarafından Twitter üzerinden yapılan açıklamada Hatay/Merkez için kura tarihinin 2 Ocak 2023 olarak planlandığı belirtiliyor.	yanlış
128	Bir Twitter hesabından 19 Aralık 2022 tarihinde yapılan bir paylaşıma göre, ABD Gıda ve İlaç İdaresi (FDA)’nin Covid-19 aşılarının kan pıhtısına yol açtığını açıkladığı iddia edildi. 	Bir Twitter hesabından 19 Aralık 2022 tarihinde yapılan bir paylaşımda, FDA’nın kendi araştırmalarının  COVID-19 aşılarının pıhtılaşmaya sebep olduğunu gösterdiği iddia edilmişti. FDA’nın daha önce konuyla ilgili yayınladığı açıklama ve FDA araştırmacılarının da içinde bulunduğu araştırmacıların kaleme aldığı Aralık 2022’de akademik bir dergide yayınlanmış makale COVID-19 aşıları ile pıhtılaşma arasında nedensellik bağı kurmuyor. Hem FDA’ın hem de söz konusu makale yazarlarının vurguladığı nokta 65 yaş ve üstü kişilerde kontrol edilen değişkenler dışında pıhtılaşmaya neden olabilecek aşı dışında faktörlerin olabileceği. Pıhtılaşma alanındaki uzmanlar da bu araştırmanın bir korelasyon gösterdiğini fakat araştırma dizaynının COVID-19 aşısı ile pıhtılaşma arasından net bir nedensellik göstermeye uygun olmadığını belirtmiş.	yanlış
476	İtalya’daki bir dağda dev tavşan figürünün bulunduğu iddiası	Viyanalı sanat grubu Gelitin tarafından tasarlanan tavşan İtalya’daki bir dağa yerleştirilmiş.2005 yılında yerleştirilen tavşan, hem sanat eseri hem de dinlenme yeri olarak tasarlanmış.İlk yapıldığında canlı ve pembe olan figür, 2016 yılı itibariyle doğadan tamamen kaybolmaya başlamış.	doğru
8	Kırgızistan’da hiç kanser görülmediği iddiası	2021 yılında Kırgızistan’da tanısı konulan kanser hastası sayısı 5 bin 746.Kırgızistan’da en çok görülen kanser türleri arasında listenin ilk sırasında meme kanseri yer alıyor.Kırgızistan, kanser istatistiklerinde tüm dünya ülkeleri arasında yüz yirmi sekizinci sırada yer alıyor.	yanlış
326	Bir Instagram hesabında 12 Ocak 2020 tarihinde yapılan bir paylaşımda Atatürk’ün emriyle imam ve Müslümanlar cübbe ve sarıkla dolaşmaları yasaklanıp şapka giymek zorunda bırakılırken papazların dini kıyafetleriyle rahatça dolaşabildikleri iddia edildi. İlgili paylaşım 135 beğeni almış.	Bir Instagram hesabında 12 Ocak 2020 tarihinde yapılan bir paylaşımda Atatürk’ün emriyle imam ve Müslümanlar cübbe ve sarıkla dolaşmaları yasaklanıp şapka giymek zorunda bırakılırken papazların dini kıyafetleriyle rahatça dolaşabildikleri iddia edilmişti. 1925’te yapılan düzenlemelerle din adamı dışındaki kişilerin cübbe ve sarık giymeleri yasaklanırken devlet görevlilerine şapka giyme zorunluluğu getirildi. 1934 yılında çıkarılan Kılık Kıyafet Kanunu ile din adamlarının dini görevleri haricinde dini kıyafetlerle dolaşmaları yasaklandı. Bu düzenlemeler dinsel bir ayrım gözetmeksizin tüm din adamlarına yönelik yapıldı. 1925’teki düzenlemede ise maddede sayılan devlet görevlileri haricinde şapka takma zorunluluğu bulunmuyor fakat tüm halk için başka bir başlığa da izin verilmiyor.	yanlış
463	Sayıştay’ın Amasra’daki madenle ilgili 2019 yılında uyarıda bulunduğu iddiası	Sayıştay Denetim Raporu’nda 2019 yılında müessesenin dengelenmiş üretim derinliğinin artmasının kaza risklerini yükselttiği vurgulanmış.Sayıştayın önceki yıl raporlarında da benzer uyarılara yer verilmiş.Raporda “Kritik arızalara zamanında müdahale edilememesi iş güvenliğini etkiliyor” uyarısı yapılmış.Müessesede solunabilir ve patlayabilir tozla mücadele kapsamında alınan önlemlerde aksamalar olduğu kaydediliyor ve “tozların sürekli ortamda dolaşmaları infilak riskini artırmakta” bulgusuna yer veriliyor.Raporda gündüz vardiyası dışındaki olası arızalara anında müdahale edilemediği ve risklerin oluştuğunu belirtmiş.Müessesedeki iş kazaları ise 2019 yılında önceki yıllara kıyasla yüzde 70 oranında artış göstermiş.	doğru
64	New York’ta 9 Mart 2020’de 37 kişinin Covid-19 nedeniyle öldüğü iddiası	10 Mart 2020'da yayınlanan resmi verilere göre, New York’ta bir gün içinde 37 kişi Covid-19 nedeniyle yaşamını yitirmedi.New York Valisi sadece 37 yeni vaka tespit edildiğini açıklamıştı.37 kişinin yaşamını yitirdiği iddiasının yayılmasının sebebi haber sitelerinin yaptığı bir çeviri hatası.	yanlış
300	A Haber'in '4 bin 600 yıllık cami taşınıyor' alt bandı kullandığı iddiası	A Haber “Hasankeyf’te 4 bin 600 yıllık cami taşınıyor” şeklinde alt bant kullandıTaşınan Eyyubi Camisi’nin ağırlığı 4 bin 600 ton.	doğru
14	İBB’nin heykel diktiği alanın kültür mirası olduğu iddiası	1327 no’lu tescil kararı 2013 tescil listesinde bulunuyor. Teyit belgenin orijinalini koruma kurulunda gördü.Tescillenen alana heykel konduğu ve sonrasında kaldırıldığı fotoğraf ve haritalardan izlenebiliyor.Emirler Mescidi'nin ihyası için ilk başvuru 2017 yılında Fatih’in Kayıp Camileri Derneği tarafından yapılmış. Kabul edilmemiş. 2019’da tekrar yapılan başvuruyla ihya onayı alınmış.	doğru
156	Muammer Kaddafi’nin koronavirüs salgınını 11 yıl önceden tahmin ettiği iddiası	Muammer Kaddafi 2009’da Birleşmiş Milletler Genel Kurulu’nda yaptığı konuşmasında koronavirüsten bahsetmiyor.Kaddafi, H1N1 virüsünün laboratuvarda üretilmiş olabileceğini söylüyor.Aşı konusunda ise kapitalist şirketlerin aşı satabilmek için virüsleri üretebileceğinden ve aşıların ücretsiz dağıtılması gerektiğinden bahsediyor.Kaddafi’nin konuşmasındaki altyazılara kişisel yorumlar da eklenmiş.	yanlış
40	A Haber’in Avrupa ülkelerinin benzin fiyatlarını TL’ye çevirerek aktardığı iddiası	Görüntüler 20 Kasım 2018 tarihli A Haber'de yayınlanan Akşam Ajansı programına ait.Medya Takip Merkezi’nin arşivinde bulunan görüntülerden programda benzin fiyatlarının ekrana TL cinsinden yansıtıldığını görebiliyoruz.	doğru
379	Sözlerin Steve Jobs'ın ölmeden önce yazdığı son yazıdan olduğu iddiası	Ölmeden önce Jobs’ın yakınında bulunanların ifadelerine göre böyle bir metin yok.Metnin yayılmasının sebebi Kasım 2015 tarihli sosyal medya paylaşımları.	yanlış
468	Bir Twitter hesabı tarafından 13 Eylül 2022 tarihinde yapılan paylaşımda Katar Yatırım Fonu’nun Avrasya Tüneli’ne ortak olduğu iddia edildi.	Bir Twitter hesabı tarafından 13 Eylül 2022 tarihinde yapılan paylaşımda Katar Yatırım Fonu’nun Avrasya Tüneli’ne ortak olduğu iddia edilmişti. 8 Ağustos 2022 tarihinde Rekabet Kurumu tarafından paylaşılan kararda, SK Ecoplant hisselerinin Katar Yatırım Fonu’na satıldığı açıklandı. Katar Yatırım Fonu’nun Avrasya Tüneli’ne ne oranda ortak olduğu ise henüz bilinmiyor.	doğru
403	Bir Twitter hesabı tarafından 29 Mart 2020 tarihinde yapılan paylaşımda Barack Obama’nın Atatürk portresini takdim ettiği iddia edildi. 	Bir Twitter hesabından yapılan paylaşımda Barack Obama’nın Atatürk’ün portresini takdim ettiği videonun gerçek olduğu iddia edilmişti. İddia incelendiğinde ise videonun Ulusal Portre Galerisi’nde Obama’nın portresinin takdim töreninde çekildiği görünüyor. Atatürk videoya görsel manipülasyon yöntemiyle eklenmiş.	yanlış
216	NASA vs Diyanet - 4: Kadının toplumsal rolüne bakış açısından karşılaştırmalar	NASA’nın tamamen kadınlardan oluşan altı saatlik bir uzay yürüyüşü gerçekleştirdiği iddiası doğru.NASA'da üst düzey çalışanlar arasındaki kadın oranı yüzde 16 iken, bu rakam Diyanet İşleri Başkanlığı'nda yüzde 3'te.	doğru
